"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"677972","EMEX HOME HEALTH AGENCY INC","7457 HARWIN DRIVE SUITE 302","HOUSTON","TX","77036","7133346949","Proprietary",6/29/2006 0:00:00,"Y","Y","N","N","Y","Y",50,199,199,79,91,88,32,34,26,61,5,199
"367665","EMH REGIONAL HOME CARE","90 EAST BROAD STREET","ELYRIA","OH","44035","4403297519","Voluntary Non Profit - Other",9/20/1995 0:00:00,"Y","Y","Y","Y","N","Y",49,55,64,74,67,43,76,24,21,72,5,75
"557587","EMINENCE HH","169221 PARTHENIA STREET SUITE 301","NORTH HILLS","CA","91343","3236440089","Proprietary",9/21/1995 0:00:00,"Y","Y","Y","Y","Y","Y",51,63,27,84,76,39,64,25,23,70,5,83
"677937","EMINENT HOME HEALTHCARE LLC","3411 CHAPELWOOD DRIVE","SUNNYVALE","TX","75182","9722264917","Proprietary",5/23/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"679385","EMMACO HOME HEALTH SERVICES INC","8303 SOUTHWEST FRWY SUITE 224","HOUSTON","TX","77074","7137772376","Proprietary",12/4/2003 0:00:00,"Y","Y","Y","N","Y","Y",35,75,199,90,71,65,67,30,5,66,5,199
"678322","EMMANUEL HEALTH HOMECARE INC","5715 NW CENTRAL DR STE F102","HOUSTON","TX","77092","7139390400","Proprietary",7/11/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"679209","EMMANUEL HEALTHCARE SERVICES","1111 WEST ARKANSAS LANE SUITE A","ARLINGTON","TX","76013","8177849454","Proprietary",1/10/2003 0:00:00,"Y","Y","Y","Y","Y","Y",8,10,13,9,17,5,5,55,20,40,5,199
"147973","EMMANUEL HOME HEALTH, INC","610 LAKE PLUMLEIGH WAY","ALGONQUIN","IL","60102","8476583980","Proprietary",6/11/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"167084","EMMET COUNTY PUBLIC HEALTH","20 SOUTH 17TH STREET","ESTHERVILLE","IA","51334","7123622490","Government - State/County",11/4/1976 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"107654","EMPATHY CARE INC","3350 NW BOCA RATON BLVD STE A-14","BOCA RATON","FL","33431","5613959101","Proprietary",6/15/2001 0:00:00,"Y","Y","Y","Y","Y","Y",36,52,51,61,63,40,71,33,20,61,5,92
"457850","EMPATHY HEALTH CARE INC","6314 DRYAD DRIVE","HOUSTON","TX","77035","7137292481","Proprietary",6/15/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,199,201
"673147","EMPATHY HOME HEALTH SERVICES INC","10333 HARWIN DRIVE SUITE 540","HOUSTON","TX","77036","7137740490","Proprietary",3/24/2005 0:00:00,"Y","Y","Y","Y","Y","Y",24,25,199,58,53,11,34,26,25,65,5,199
"337419","EMPIRE STATE HOME CARE SERVICES INC CHHA","33 IRVING PLACE, 11TH FLOOR","NEW YORK","NY","10003","2123584590","Voluntary Non Profit - Private",12/4/2001 0:00:00,"Y","Y","Y","Y","Y","Y",32,55,66,72,62,45,56,26,20,69,5,87
"679184","ENCOMPASS HOME HEALTH","1500 INDUSTRIAL BOULEVARD SUITE 304","ABILENE","TX","79605","3256953888","Proprietary",11/14/2002 0:00:00,"Y","Y","Y","Y","Y","Y",42,64,45,53,68,41,53,45,24,51,5,87
"377196","ENCOMPASS HOME HEALTH OF CENTRAL OKLAHOMA","209 NW 48TH","NORMAN","OK","73072","4053600041","Proprietary",5/20/1992 0:00:00,"Y","Y","Y","Y","Y","Y",44,49,31,48,70,46,45,40,18,60,5,80
"377643","ENCOMPASS HOME HEALTH OF EASTERN OKLAHOMA","111 S YORK","MUSKOGEE","OK","74403","9186826202","Proprietary",1/30/2002 0:00:00,"Y","Y","Y","Y","Y","Y",34,47,22,50,61,36,47,39,20,60,5,90
"678260","ENCOMPASS HOME HEALTH OF HOUSTON","12727 FEATHERWOOD DRIVE SUITE 130","HOUSTON","TX","77034","2814847070","Proprietary",6/21/1996 0:00:00,"Y","Y","Y","Y","Y","Y",46,49,37,55,67,45,48,34,32,66,5,199
"377572","ENCOMPASS HOME HEALTH OF NORTHEAST OKLAHOMA","5800 E SKELLY DRIVE, SUITE 1200","TULSA","OK","74114","9185241100","Proprietary",1/29/1997 0:00:00,"Y","Y","Y","Y","Y","Y",44,51,47,58,73,56,63,35,10,62,5,89
"377633","ENCOMPASS HOME HEALTH OF SOUTHEAST OKLAHOMA","WEST HIGHWAY 70","BOSWELL","OK","74727","5805661190","Proprietary",2/15/2001 0:00:00,"Y","Y","Y","Y","N","Y",42,42,25,51,70,42,40,45,31,56,5,89
"377656","ENCOMPASS HOME HEALTH OF WESTERN OKLAHOMA","1405 E MAIN","WEATHERFORD","OK","73096","5807742201","Proprietary",3/26/2003 0:00:00,"Y","Y","Y","Y","Y","Y",38,49,47,53,64,45,56,39,16,56,5,91
"457807","ENDURANCE HOMECARE SERVICES","2528 ALLEGRO LANE","PLANO","TX","75025","4696751189","Proprietary",4/25/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"108073","ENERY HOME HEALTH CARE","7570 NW 14 STREET SUITE 113","MIAMI","FL","33126","3058184997","Proprietary",7/21/2004 0:00:00,"Y","Y","N","N","Y","Y",24,60,8,94,63,41,33,24,5,74,5,199
"117147","ENGLEWOOD HEALTH SYSTEMS, INC.","17636 NORTH HIGHLAND AVENUE","ARLINGTON","GA","39813","2297253500","Proprietary",11/16/2005 0:00:00,"Y","Y","Y","Y","Y","Y",18,26,27,64,34,20,35,38,33,55,5,95
"107771","ENGLEWOOD HOME HEALTH CARE","2828 S MCCALL RD UNIT 40","ENGLEWOOD","FL","34224","9414744110","Proprietary",5/6/2003 0:00:00,"Y","Y","N","N","N","Y",27,32,199,199,50,199,199,23,35,70,6,199
"147001","ENH HOME SERVICES","4901 SEARLE PARKWAY, SUITE 130","SKOKIE","IL","60077","8474752001","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,51,57,58,58,47,68,22,19,76,5,70
"067409","ENHANCED HEALTH SERVICES","4445 NORTHPARK DRIVE, #103","COLORADO SPRINGS","CO","80907","7192600616","Proprietary",1/6/2000 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"368122","ENHANCED REHABILITATION SERVICES, INC","738 CORNFLOWER LANE","MADISON","OH","44057","4404282574","Proprietary",11/14/2005 0:00:00,"Y","Y","N","N","N","N",51,76,65,76,71,44,64,45,41,50,5,199
"057661","ENLOE HOME HEALTH & HOSPICE","1390 E LASSEN AVE","CHICO","CA","95973","5303326050","Voluntary Non Profit - Other",9/17/1984 0:00:00,"Y","Y","Y","Y","Y","Y",43,50,41,59,63,39,57,22,18,74,5,82
"157551","ENVISION HOME CARE ALTERNATIVES INC","314 FRONT STREET","LAWRENCEBURG","IN","47025","8125375546","Proprietary",8/14/2003 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,48,20,48,5,199
"467221","ENVISION HOME HEALTH","487 WEST 1400 NORTH","OREM","UT","84057","8012257971","Proprietary",11/3/2005 0:00:00,"Y","Y","Y","Y","Y","Y",44,64,62,66,75,58,60,32,15,64,5,90
"397471","EPHRATA COMMUNITY HOME CARE","116A LAKE STREET","EPHRATA","PA","17522","7177383220","Voluntary Non Profit - Other",7/7/1987 0:00:00,"Y","Y","Y","Y","Y","Y",42,52,44,61,63,41,63,19,16,77,5,73
"058049","EPIC HOMECARE INC","6404 WILSHIRE BLVD #550","LOS ANGELES","CA","90048","3236556186","Proprietary",11/2/1999 0:00:00,"Y","Y","Y","Y","Y","Y",43,51,33,71,60,27,52,25,25,74,5,56
"227497","EPOCH HOME CARE","51 SAWYER ROAD,  SUITE 500","WALTHAM","MA","02453","7818101257","Proprietary",2/20/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"077232","EQUINOX HOME CARE, LLC","305 BOSTON AVENUE, SUITE 308","STRATFORD","CT","06614","2033809252","Proprietary",11/26/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,58,47,30,9,199
"247260","EQUITY SERVICES OF ST PAUL","197 WEST GERANIUM AVENUE","SAINT PAUL","MN","55117","6514894656","Voluntary Non Profit - Private",12/4/1990 0:00:00,"Y","Y","Y","Y","Y","Y",25,45,199,58,70,31,45,60,52,38,5,199
"057495","ERA HH SRVS CORP","270 W BADILLO ST","COVINA","CA","91723","6263322581","Proprietary",5/3/1994 0:00:00,"Y","Y","Y","Y","Y","Y",54,73,75,80,84,55,79,17,5,79,5,90
"058010","ERG HOME HEALTH PROVIDER, INC","11385 E 183RD ST","CERRITOS","CA","90703","5624031070","Proprietary",5/20/1997 0:00:00,"Y","Y","Y","Y","Y","Y",46,45,52,92,68,42,77,20,5,76,5,95
"367000","ERIE COUNTY GENERAL HEALTH DISTRICT","420 SUPERIOR STREET, PO BOX 375","SANDUSKY","OH","44870","4196265623","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",41,35,18,49,51,27,61,24,28,72,5,74
"398001","ERIE HOME HEALTH SERVICES","3526 PEACH STREET","ERIE","PA","16508","8148661705","Voluntary Non Profit - Private",3/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",43,59,39,58,65,43,57,16,17,81,5,71
"398010","ERWINE HOME HEALTH AND HOSPICE","270 PIERCE STREET SUITE 101","KINGSTON","PA","18704","5702886567","Proprietary",9/9/2004 0:00:00,"Y","Y","Y","Y","Y","Y",37,55,73,78,62,40,57,29,15,70,5,84
"057412","ESKATON HOME CARE","9722 FAIR OAKS BLVD, SUITE A & E","FAIR OAKS","CA","95628","9165363750","Voluntary Non Profit - Private",8/2/1993 0:00:00,"Y","Y","Y","Y","Y","Y",34,55,55,56,63,42,71,21,21,77,5,86
"327164","ESPANOLA HOSPITAL HOME HEALTH","1010 SPRUCE STREET","ESPANOLA","NM","87532","5057531510","Voluntary Non Profit - Other",6/30/1997 0:00:00,"Y","Y","Y","N","Y","Y",41,65,57,59,61,37,67,18,8,78,5,61
"327086","ESPERANZA HOME HEALTH CARE/HOSPICE","HIGHWAY 518 BUENA VISTA, NEW MEXICO 87712","MORA","NM","87732","5053872215","Proprietary",11/15/1990 0:00:00,"Y","Y","Y","Y","Y","N",45,199,199,52,67,199,199,43,44,50,5,199
"497568","ESPRIT HOMECARE","5881 LEESBURG PIKE","FALLS CHURCH","VA","22041","7039987400","Proprietary",3/22/2001 0:00:00,"Y","Y","Y","Y","N","Y",51,56,50,63,73,46,64,29,16,67,5,76
"457829","ESSENCE HEALTH CARE INC","10101 HARWIN SUITE 230","HOUSTON","TX","77036","7137780523","Proprietary",5/25/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"679388","ESSENCE HOMEHEALTH","14665 MIDWAY ROAD SUITE 177","ADDISON","TX","75001","9722331249","Proprietary",12/10/2003 0:00:00,"Y","Y","Y","Y","Y","Y",13,14,32,72,34,29,35,46,39,42,5,199
"237671","ESSENTIAL HEALTH HOME CARE, LLC","26711 WOODWARD AVENUE, SUITE 108","HUNTINGTON WOODS","MI","48070","2482461745","Voluntary Non Profit - Other",4/18/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"457858","ESSENTIAL HOME CARE INC","4013 STEFFY DRIVE","WESLACO","TX","78596","9565140505","Proprietary",6/14/2005 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,5,199
"147940","ESSENTIAL HOME CARE, INC","6900 MAIN STREET, STE 54","DOWNERS GROVE","IL","60516","6309639096","Proprietary",3/8/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"457822","ESSENTIAL HOME HEALTH","217 #C NORTH UNIVERSITY","LUBBOCK","TX","79415","8067474229","Proprietary",4/20/2005 0:00:00,"Y","Y","Y","Y","Y","Y",59,60,76,77,79,62,72,27,27,68,5,91
"267557","ESSENTIAL HOMECARE, INC","9191 WEST FLORISSANT AVENUE  SUITE 208","SAINT LOUIS","MO","63136","3143856060","Proprietary",4/30/1999 0:00:00,"Y","Y","Y","Y","Y","Y",33,60,56,85,55,39,60,23,23,72,5,199
"067260","ESSENTIAL MEDICAL SERVICES INC","3000 S JAMAICA CT, #175","AURORA","CO","80014","3038730941","Proprietary",8/7/1995 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"337118","ESSEX COUNTY PUBLIC HEALTH NURSING SVC  CHHA","132 WATER STREET","ELIZABETHTOWN","NY","12932","5188733500","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",38,52,32,48,57,35,57,33,29,64,5,67
"147705","ESSEX HOME HEALTH SERVICES, IN","8018 S. ESSEX SUITE 2N","CHICAGO","IL","60617","7739330494","Proprietary",9/14/2000 0:00:00,"Y","Y","Y","Y","Y","Y",26,48,50,64,59,45,54,53,5,43,5,80
"317042","ESSEX VALLEY VNA INC","274 SOUTH ORANGE AVENUE","NEWARK","NJ","07103","9734122000","Voluntary Non Profit - Private",1/1/1968 0:00:00,"Y","Y","Y","Y","Y","Y",43,42,35,83,63,46,54,32,22,64,5,88
"679190","EST PROFESSIONAL HEALTHCARE INC","3129 NORTH US HIGHWAY 67 SUITE D","MESQUITE","TX","75150","9722708300","Proprietary",12/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,53,44,66,40,48,40,36,54,5,199
"407032","ESTANCIA HOME CARE INC","3K S5 VIA MIRTA VILLA FONTANA BUZON 1","CAROLINA","PR","00983","7877623172","Proprietary",12/21/2006 0:00:00,"Y","Y","N","Y","Y","Y",199,199,199,199,199,199,199,25,5,75,5,199
"679626","ESTEEM HOME HEALTH INC","6326 SOVEREIGN DRIVE STE 236","SAN ANTONIO","TX","78229","2103789732","Proprietary",4/11/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"067144","ESTES PARK HOME CARE","555 PROSPECT AVENUE","ESTES PARK","CO","80517","9705862273","Government - Local",6/20/1985 0:00:00,"Y","Y","Y","Y","Y","Y",31,66,28,42,57,26,62,23,22,69,5,40
"058026","ETHICAL HOME HEALTH CARE","550 NORTH EUCLID AVENUE","UPLAND","CA","91786","9099469000","Proprietary",8/1/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,5,199
"017828","ETOWAH COUNTY HOME CARE","109 SOUTH 8TH STREET","GADSDEN","AL","35901","2565475012","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",54,50,59,76,74,59,76,41,15,58,5,92
"387149","EUGENE GOOD SAMARITAN HOME HEALTH","3500 HILYARD STREET","EUGENE","OR","97405","5416846719","Voluntary Non Profit - Religious Affiliations",3/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",43,47,20,71,59,15,67,25,30,68,5,89
"437063","EUREKA HOME HEALTH AGENCY","PO BOX 517","EUREKA","SD","57437","6052842661","Voluntary Non Profit - Other",6/27/1995 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,64,199,199,24,25,75,5,199
"047134","EUREKA SPRINGS HOSP HH","6 FOREST PARK, SUITE D&E","HOLIDAY ISLAND","AR","72631","4792535554","Voluntary Non Profit - Other",1/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",59,36,34,76,83,47,63,37,35,60,5,89
"679212","EVANGEL HEALTH SERVICES INC","9888 BISONNET SUITE 240","HOUSTON","TX","77036","7134846900","Government - State/County",1/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",49,37,199,43,70,43,63,17,5,72,5,199
"679524","EVANGEL HOME CARE SERVICES","2503 EAST YANDELL","EL PASO","TX","79903","9153511790","Proprietary",7/26/2006 0:00:00,"Y","Y","Y","Y","Y","Y",39,40,199,37,48,37,23,30,32,55,5,199
"679493","EVANGEL HOME CARE SERVICES","2656 SOUTH LOOP WEST STE 685","HOUSTON","TX","77054","7134327330","Voluntary Non Profit - Private",5/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",57,44,47,87,70,199,67,39,15,56,5,199
"147944","EVANGEL HOME HEALTH SERVICES, INC","4001 W DEVON AVENUE, RM 410","CHICAGO","IL","60646","7732025008","Proprietary",3/23/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"397232","EVANGELICAL COMM HOSP HM HLTH","235 HOSPITAL DR","LEWISBURG","PA","17837","5705222550","Voluntary Non Profit - Other",5/30/1984 0:00:00,"Y","Y","Y","Y","Y","Y",50,69,33,60,56,34,58,22,18,76,5,64
"197038","EVANGELINE HOME HEALTH","1424 FUSELIER AVE","BASILE","LA","70515","3374325986","Proprietary",11/6/1972 0:00:00,"Y","Y","Y","Y","Y","Y",37,44,51,79,71,57,62,36,9,59,5,90
"677984","EVENING STAR HEALTHCARE INC","6111 EVENING SUN CT","RICHMOND","TX","77469","2813441411","Proprietary",6/30/2006 0:00:00,"Y","Y","Y","Y","Y","Y",44,61,86,68,95,50,77,27,6,68,5,199
"147896","EVER CARING HOME HEALTH NURSING AGENCY","4001 W DEVON AVE, STE 504","CHICAGO","IL","60646","7737943446","Proprietary",8/30/2006 0:00:00,"Y","Y","Y","Y","Y","Y",36,24,71,88,75,51,62,34,5,58,5,199
"267551","EVERCARE HHA LLC","1744 BROADWAY, SUITE B","KANSAS CITY","MO","64108","8162215225","Proprietary",9/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",51,38,57,72,83,51,68,30,31,64,5,199
"017106","EVERGREEN HOME CARE","106 SOUTH MAIN STREET","EVERGREEN","AL","36401","2515786800","Proprietary",1/12/1993 0:00:00,"Y","Y","Y","Y","N","Y",39,39,32,69,52,65,55,26,16,72,5,199
"058132","EVERGREEN HOME HEALTH","17215 STUDEBAKER ROAD, SUITE 270","CERRITOS","CA","90703","5628609444","Proprietary",9/13/2002 0:00:00,"Y","Y","Y","Y","Y","Y",38,45,44,66,67,51,61,28,5,67,5,87
"237540","EVERGREEN HOME HEALTH CARE, LLC","5980 SOUTH MAIN, SUITE 102","CLARKSTON","MI","48346","2486201211","Proprietary",11/24/2004 0:00:00,"Y","Y","Y","Y","Y","Y",26,51,38,51,48,31,36,34,31,63,5,199
"507079","EVERGREEN HOME HEALTH SERVICES","12910 TOTEM LAKE BLVD # 265","KIRKLAND","WA","98034","4258993300","Government - Local",12/4/1986 0:00:00,"Y","Y","Y","Y","Y","Y",41,61,49,66,67,41,62,17,17,84,5,78
"679419","EVERLASTING HOME HEALTH CARE","45 NORTHEAST LOOP 410  SUITE #115","SAN ANTONIO","TX","78216","2103486860","Proprietary",1/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",21,19,199,45,46,31,43,51,43,42,5,199
"677221","EXCEL CARE INC","6322 SOVEREIGN DRIVE SUITE #141","SAN ANTONIO","TX","78229","2103405106","Proprietary",10/3/1989 0:00:00,"Y","Y","Y","Y","Y","Y",49,62,199,64,85,51,72,26,5,74,5,199
"677920","EXCEL COMPLETE HOME HEALTHCARE INC","1304 E RIO GRANDE SUITE # A","VICTORIA","TX","77901","3615754500","Proprietary",5/3/2006 0:00:00,"Y","Y","Y","N","N","Y",30,30,23,42,65,199,43,49,39,48,5,86
"368044","EXCEL HEALTH SERVICES","2505 WOODLEY ROAD","COLUMBUS","OH","43231","6147940006","Proprietary",2/4/2004 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,74,5,24,5,199
"227499","EXCEL HOME CARE SERVICES INC","185 WEST AVENUE, SUITE 103","LUDLOW","MA","01056","4135832005","Proprietary",7/17/2007 0:00:00,"Y","Y","Y","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"227463","EXCEL HOME CARE, INC","1360 MAIN STREET","TEWKSBURY","MA","01876","9788630099","Proprietary",8/4/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,5,199
"557494","EXCEL HOME HEALTH","5575 LAKE PARKWAY, SUITE 220","LA MESA","CA","91942","6194606622","Proprietary",1/13/1995 0:00:00,"Y","Y","Y","Y","Y","Y",45,56,56,59,69,49,74,20,20,78,5,85
"157594","EXCEL HOME HEALTH CARE LLC","1102 S LEBANON STREET","LEBANON","IN","46052","7654826680","Proprietary",9/18/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"679215","EXCEL HOME HEALTH SERVICES LLC","8110 SKILLMAN STREET SUITE 1035","DALLAS","TX","75231","2145531205","Proprietary",1/27/2003 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,21,13,78,5,199
"197778","EXCEL HOME HEALTH SERVICES, INC","307 W MINNESOTA PARK, SUITE 2","HAMMOND","LA","70403","9853408000","Proprietary",9/5/2003 0:00:00,"Y","Y","Y","Y","Y","Y",35,66,63,52,69,41,55,33,14,63,5,80
"677847","EXCEL PLUS HOME HEALTH INC","1807 HILLWOOD DRIVE","MESQUITE","TX","75149","9722852320","Proprietary",3/8/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"497589","EXCEL PROFESSIONAL HOME HEALTH AGENCY","6320 N CENTER DR SUITE 202","NORFOLK","VA","23502","7579619874","Proprietary",3/17/2004 0:00:00,"Y","Y","Y","Y","Y","Y",70,58,70,65,76,57,59,22,23,78,5,95
"397090","EXCELA HEALTH HOME CARE & HOSPICE","134 INDUSTRIAL PARK ROAD","GREENSBURG","PA","15601","7246891800","Voluntary Non Profit - Other",12/10/1969 0:00:00,"Y","Y","Y","Y","Y","Y",37,53,56,51,57,35,57,29,24,67,5,69
"377534","EXCELL HOME CARE & HOSPICE, INC","1200 SE 104TH, SUITE D","OKLAHOMA CITY","OK","73170","4056310521","Proprietary",6/24/1996 0:00:00,"Y","Y","Y","Y","Y","Y",34,31,41,55,54,34,55,38,31,55,5,80
"058212","EXCELL HOME CARE INC","4014 LONG BEACH BLVD SUITE 300","LONG BEACH","CA","90807","5629883370","Proprietary",10/10/2003 0:00:00,"Y","Y","Y","Y","Y","Y",36,51,51,58,57,29,73,41,9,55,5,95
"297091","EXCELL HOME HEALTH SERVICES","3690 SOUTH EASTERN AVE STE 202 & 203","LAS VEGAS","NV","89169","7027925112","Proprietary",8/12/1999 0:00:00,"Y","Y","Y","Y","Y","Y",26,40,199,48,66,29,56,26,24,70,5,199
"227500","EXCELLA HOMECARE INC","110 HAVERHILL ROAD, SUITE 402","AMESBURY","MA","01913","9783884500","Proprietary",7/10/2007 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"237428","EXCELLACARE SKILLED SERVICES I","20853 FARMINGTON RD","FARMINGTON HILLS","MI","48336","2484769091","Voluntary Non Profit - Private",6/27/1997 0:00:00,"Y","Y","Y","Y","Y","Y",56,59,42,75,60,34,65,36,10,61,5,199
"679287","EXCELLENCE HEALTH CARE INC","1322 SPACE PARK SUITE C 112","HOUSTON","TX","77058","2813332207","Proprietary",6/9/2003 0:00:00,"Y","Y","Y","Y","Y","Y",25,45,7,24,44,20,11,60,55,33,5,199
"237522","EXCELLENCE HOME CARE SERVICES","301  WEST THIRTEEN MILE ROAD","MADISON HEIGHTS","MI","48071","2483071773","Proprietary",8/24/2004 0:00:00,"Y","Y","Y","Y","Y","Y",51,67,83,91,76,64,94,25,10,72,5,199
"058290","EXCELLENCE HOME HEALTH CARE AGENCY INC","11780 CENTRAL AVENUE SUITE 220","CHINO","CA","91710","9095911731","Proprietary",11/29/2004 0:00:00,"Y","Y","Y","Y","Y","Y",44,28,21,37,60,30,36,32,28,64,5,77
"058183","EXCELLENT CARE HOME HEALTH SERVICES, INC","9439 ARCHIBALD AVE, SUITE 110","RANCHO CUCAMONGA","CA","91730","9095813536","Proprietary",5/21/2003 0:00:00,"Y","Y","Y","Y","Y","Y",46,64,54,87,83,61,81,23,7,73,5,199
"337424","EXCELLENT HOME CARE SERVICES LLC","91-93 SOUTH THIRD STREET","BROOKLYN","NY","11211","7183875303","Proprietary",11/10/2004 0:00:00,"Y","Y","Y","Y","Y","Y",28,33,26,34,48,32,29,38,28,47,5,199
"197240","EXCELLENT HOME HEALTH CARE","523 AMES BLVD  #3","MARRERO","LA","70072","5043284743","Proprietary",2/23/1989 0:00:00,"Y","Y","Y","Y","Y","Y",21,25,199,48,50,32,39,52,10,42,5,199
"147751","EXCELLENT HOME HEALTH CARE, INC","3901 WEST OAKTON","SKOKIE","IL","60076","8476743202","Proprietary",12/22/2003 0:00:00,"Y","Y","Y","Y","Y","Y",81,84,95,95,95,95,83,26,5,70,5,199
"679512","EXCELLENT HOMECARE PROVIDER SERVICES INC","7400 HARWIN DR #348","HOUSTON","TX","77036","7137808738","Proprietary",7/20/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"058000","EXCELLENT IN-HOME CARE, INC","16601 VENTURA BLVD SUITE 506","ENCINO","CA","91436","8187554900","Proprietary",4/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",43,47,19,77,53,19,54,30,25,66,5,93
"677941","EXCELLENT NURSING CARE PC","802 GALVESTON SUITE C","LAREDO","TX","78040","9567252786","Proprietary",5/11/2006 0:00:00,"Y","Y","N","N","Y","N",43,41,199,85,59,56,64,55,49,42,5,199
"679068","EXCELS HEALTH CARE SERVICES INC","9898 BISSONNET SUITE 388","HOUSTON","TX","77036","7137718826","Proprietary",9/6/2001 0:00:00,"Y","Y","Y","Y","Y","Y",18,95,199,95,95,86,75,17,14,82,5,199
"267161","EXCELSIOR SPRG MED CTR HH/HOS","1700 RAINBOW BLVD","EXCELSIOR SPRINGS","MO","64024","8166292729","Voluntary Non Profit - Other",10/4/1983 0:00:00,"Y","Y","Y","Y","Y","Y",40,67,47,72,71,47,79,27,18,69,5,74
"677872","EXCEPTIONAL HEALTH CARE SERVICES","10101 HARWIN RD SUITE  216","HOUSTON","TX","77036","2819336012","Proprietary",3/24/2006 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,34,28,19,64,5,199
"679257","EXCEPTIONAL HOME HEALTH","2018 ISLAND OAK STREET","HOUSTON","TX","77062","2814804892","Proprietary",4/15/2003 0:00:00,"Y","Y","Y","Y","Y","Y",16,30,8,32,66,36,51,37,36,57,5,199
"237503","EXCEPTIONAL HOME HEALTH CARE, INC","15565 NORTHLAND DRIVE, SUITE 306 WEST","SOUTHFIELD","MI","48075","2485570700","Proprietary",1/14/2004 0:00:00,"Y","Y","Y","Y","Y","Y",27,64,75,81,71,58,80,20,16,76,5,199
