"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"178053","CARING HEARTS PERSONAL HOME CARE SERVICES INC","21 N 12TH STREET,  SUITE 375A","KANSAS CITY","KS","66102","9136211344","Proprietary",6/6/2002 0:00:00,"Y","Y","Y","Y","Y","Y",32,56,81,95,51,59,71,19,11,80,1,95
"237613","CARING HEARTS SKILLED CARE","15565 NORTHLAND DR SUITE 406W","SOUTHFIELD","MI","48075","2484833840","Proprietary",7/10/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,29,199,199,0,199
"237104","CARING HOME HEALTH","N10567 GRAND VIEW LANE","IRONWOOD","MI","49938","9069322440","Voluntary Non Profit - Private",11/3/1982 0:00:00,"Y","Y","Y","Y","Y","Y",56,65,57,72,65,40,86,22,25,72,0,86
"377696","CARING HOME HEALTH AGENCY, INC","3838 NW 36TH STREET, SUITE 108","OKLAHOMA CITY","OK","73112","4055218787","Proprietary",7/20/2006 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,35,33,60,0,199
"457895","CARING HOME HEALTH INC","2515 NORTH BELT LINE ROAD","SUNNYVALE","TX","75182","9726815959","Proprietary",9/8/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"367261","CARING HOME HEALTH SERVICES","3103 EXECUTIVE PARKWAY, SUITE 300","TOLEDO","OH","43606","4192912273","Voluntary Non Profit - Private",10/24/1984 0:00:00,"Y","Y","Y","Y","Y","Y",43,46,32,59,56,35,58,27,22,69,1,67
"427081","CARING NEIGHBORS HOME HEALTH","102 US HY 321 BYPASS PO BX 620","WINNSBORO","SC","29180","8036354210","Government - State/County",7/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",42,62,45,70,55,35,67,25,25,70,3,84
"108188","CARING NURSE HOME HEALTH, CORP","6704 NW 72 AVENUE","MIAMI","FL","33166","3058885014","Proprietary",8/5/2005 0:00:00,"Y","Y","Y","Y","N","Y",42,40,0,93,77,8,10,27,13,67,0,199
"267269","CARING NURSES HHA INC","5911 N W BARRY ROAD","KANSAS CITY","MO","64154","8165874640","Proprietary",12/18/1987 0:00:00,"Y","Y","Y","Y","Y","Y",58,76,53,81,76,53,82,34,17,66,0,79
"297068","CARING NURSES INC","2968 EAST RUSSELL ROAD","LAS VEGAS","NV","89120","7027913729","Proprietary",4/12/1995 0:00:00,"Y","Y","Y","Y","Y","Y",44,44,38,55,67,44,49,29,2,67,0,79
"237268","CARING NURSES OF MICHIGAN, INC","39475 WEST 13 MILE ROAD, SUITE 100","NOVI","MI","48377","2483551142","Proprietary",3/12/1995 0:00:00,"Y","Y","Y","Y","Y","Y",34,51,63,64,62,58,59,47,42,51,1,71
"497478","CARING NURSES-ADVOCATES FOR PA","10875 MAIN STREET SUITE 201","FAIRFAX","VA","22030","5714320230","Proprietary",6/23/1994 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"108454","CARING PARTENERS HOME CARE AGENCY, LLC","8890 W OAKLAND PARK BLVD STE 200","SUNRISE","FL","33351","9549616481","Proprietary",8/7/2007 0:00:00,"Y","Y","Y","Y","Y","Y",25,26,17,45,50,23,46,33,28,59,2,63
"067184","CARING PLUS INC","4602 N ELIZABETH STREET #140","PUEBLO","CO","81008","7195444197","Proprietary",6/29/1990 0:00:00,"Y","Y","Y","Y","Y","Y",39,32,26,43,55,31,39,21,32,70,2,199
"679152","CARING PROFESSIONAL HEALTH SERVICES INC","8300 BISSONNET SUITE 150","HOUSTON","TX","77074","7132709304","Proprietary",8/20/2002 0:00:00,"Y","Y","Y","Y","Y","Y",36,49,45,57,53,32,42,47,8,51,0,199
"453164","CARING PROFESSIONAL HOME HEALTH SERVICES INC","12783 CAPRICORN STREET SUITE #600","STAFFORD","TX","77477","2812651633","Proprietary",10/7/2004 0:00:00,"Y","Y","Y","Y","Y","Y",27,23,28,32,53,26,35,48,0,51,0,199
"108169","CARING PROFESSIONAL SERVICES, INC","8472 74 SW 8TH ST","MIAMI","FL","33144","3052660731","Proprietary",3/31/2005 0:00:00,"Y","Y","Y","Y","Y","Y",35,42,46,68,54,31,52,24,4,73,0,199
"147545","CARING PROFESSIONALS HOME CARE","3450 - 3456 W PETERSON AVENUE","CHICAGO","IL","60659","7735885700","Proprietary",10/14/1993 0:00:00,"Y","Y","Y","Y","Y","Y",43,49,45,60,54,39,54,38,6,60,0,90
"147706","CARING TOUCH, INC.","5360 FARGO AVENUE","SKOKIE","IL","60077","8476747200","Proprietary",10/13/2000 0:00:00,"Y","Y","Y","Y","Y","Y",39,61,46,61,59,56,60,30,10,65,0,199
"147900","CARING TREE, LLC","4633 N WESTERN AVENUE, STE 205","CHICAGO","IL","60625","7733266849","Proprietary",9/7/2006 0:00:00,"Y","Y","Y","Y","Y","Y",29,20,44,34,60,32,45,26,8,73,0,199
"237206","CARING VISITING NURSE - LENAWEE/MONROE","1375 WEST MAUMEE STREET","ADRIAN","MI","49221","5172661481","Voluntary Non Profit - Private",3/1/1989 0:00:00,"Y","Y","Y","Y","Y","Y",47,58,42,59,64,40,61,27,20,70,1,74
"453108","CARINOSA HEALTHCARE INC","4905 NORTH MCCOLL","MCALLEN","TX","78504","9566649667","Proprietary",6/8/2004 0:00:00,"Y","Y","Y","Y","Y","Y",30,199,12,22,32,17,4,36,25,58,2,199
"453102","CARITAS HEALTH CARE LLC","6201 CORPORATE DRIVE","HOUSTON","TX","77036","7135540800","Proprietary",5/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",75,91,95,91,95,82,83,34,31,64,0,199
"227203","CARITAS HOME CARE","3 EDGEWATER DRIVE","NORWOOD","MA","02062","7817691640","Voluntary Non Profit - Religious Affiliations",4/9/1981 0:00:00,"Y","Y","Y","Y","Y","Y",51,48,39,66,71,44,62,20,20,79,1,83
"147241","CARLE HOME CARE","206A WEST ANTHONY DRIVE","CHAMPAIGN","IL","61822","2173833488","Voluntary Non Profit - Private",9/12/1983 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,66,56,66,45,69,29,30,66,2,73
"247033","CARLTON COUNTY HEALTH SERVICES","30  TENTH STREET NORTH","CLOQUET","MN","55720","2188794511","Government - State/County",12/21/1966 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"147618","CARLTON HOME HEALTHCARE","202 CAMPBELL STREET","GENEVA","IL","60134","6302326908","Proprietary",5/23/1995 0:00:00,"Y","Y","Y","Y","Y","Y",38,41,199,50,63,42,28,38,20,49,1,199
"677949","CARMEL HEALTH CARE SERVICES PLLC","4306 BAYSTONE COURT","ROWLETT","TX","75088","9724751784","Proprietary",6/1/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"679135","CAROCARE HEALTHCARE SERVICES INC","6065 HILLCROFT STREET SUITE 300","HOUSTON","TX","77081","7136688636","Proprietary",5/29/2002 0:00:00,"Y","Y","Y","Y","Y","N",20,15,199,22,32,199,3,32,33,63,2,199
"347063","CAROLINA EAST HOME CARE & HOSPICE","401 NORTH MAIN STREET","KENANSVILLE","NC","28349","9102960819","Voluntary Non Profit - Private",4/19/1974 0:00:00,"Y","Y","Y","Y","Y","Y",45,54,40,73,62,34,59,35,21,62,0,90
"347169","CAROLINA HOME CARE","212 ALLENDALE DRIVE","FOREST CITY","NC","28043","8282453575","Voluntary Non Profit - Private",1/16/1987 0:00:00,"Y","Y","Y","Y","Y","Y",41,48,38,55,56,30,70,32,29,65,1,71
"427061","CAROLINA HOME HEALTH CARE","810 DUTCH SQ BLVD #206","COLUMBIA","SC","29210","8037913704","Proprietary",2/23/1993 0:00:00,"Y","Y","Y","Y","Y","Y",40,49,33,67,60,38,61,25,18,71,1,71
"427035","CAROLINA HOME HEALTH CARE","3870 LEEDS AVE    SUITE 101","NORTH CHARLESTON","SC","29405","8435293100","Voluntary Non Profit - Other",7/9/1985 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,19,9,62,0,199
"427017","CAROLINA HOME HEALTH,  INC.","430 ROPER MOUNTAIN ROAD SUITE E-1","GREENVILLE","SC","29615","8642975711","Proprietary",8/13/1980 0:00:00,"Y","Y","Y","Y","Y","Y",41,53,55,64,59,33,65,31,26,67,2,85
"347191","CAROLINAS MEDICAL CENTER LINCOLN HOME HEALTH","214 S ACADEMY STREET, SUITE 300","LINCOLNTON","NC","28092","7047320943","Voluntary Non Profit - Other",6/2/1992 0:00:00,"Y","Y","Y","Y","Y","Y",47,64,29,67,62,46,67,31,30,61,2,88
"147969","CARREN HOME CARE, INC","4747 WEST PETERSON AVENUE, SUITE 402","CHICAGO","IL","60646","7732839715","Proprietary",4/9/2007 0:00:00,"Y","Y","Y","Y","Y","Y",33,34,19,79,78,21,20,20,4,81,0,199
"367204","CARRIAGE INN HOME CARE","201 LURAY DRIVE SUITE 2A","WINTERSVILLE","OH","43953","7402648815","Proprietary",12/29/1982 0:00:00,"Y","Y","Y","Y","N","Y",39,39,15,56,50,23,36,33,8,66,2,79
"167213","CARROLL AREA NURSING SERVICES","603 WEST 8TH STREET","CARROLL","IA","51401","7127921111","Proprietary",9/13/1993 0:00:00,"Y","Y","Y","Y","Y","Y",35,39,6,43,52,22,36,32,31,63,1,70
"267206","CARROLL CO MEM HOSP HH CARE AG","1502 NORTH JEFFERSON","CARROLLTON","MO","64633","6605423301","Voluntary Non Profit - Private",7/25/1984 0:00:00,"Y","Y","Y","Y","N","Y",41,62,27,39,57,23,56,29,27,69,1,67
"047805","CARROLL COUNTY HEALTH UNIT","402 HAILEY ROAD","BERRYVILLE","AR","72616","8704232506","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","N","N","Y",28,20,16,66,51,37,45,38,42,52,3,199
"367141","CARROLL COUNTY VISITING NURSE","1115 CANTON ROAD, SUITE C","CARROLLTON","OH","44615","3306277625","Voluntary Non Profit - Private",7/1/1977 0:00:00,"Y","Y","N","N","Y","Y",44,53,41,69,60,35,55,18,18,79,2,76
"217144","CARROLL HOME CARE","292 STONER AVENUE","WESTMINSTER","MD","21157","4108718000","Voluntary Non Profit - Private",1/7/1997 0:00:00,"Y","Y","Y","Y","Y","Y",36,59,38,55,53,32,55,27,25,69,1,71
"197550","CARROLL HOME HEALTH","927 NORTH TRENTON STREET","RUSTON","LA","71270","3182558414","Proprietary",5/18/1993 0:00:00,"Y","Y","Y","Y","Y","Y",41,38,17,58,58,25,53,40,34,55,1,96
"237161","CARSON HOME CARE NETWORK","406 EAST ELM STREET","CARSON CITY","MI","48811","9895843971","Voluntary Non Profit - Private",11/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,64,30,64,51,38,62,28,29,67,1,77
"267078","CARTER COUNTY HHA","1611 HEALTH CENTER ROAD","VAN BUREN","MO","63965","5733234627","Government - State/County",2/25/1981 0:00:00,"Y","Y","N","Y","Y","Y",45,69,199,53,59,199,199,25,27,68,0,199
"377676","CARTER HEALTHCARE, INC","217 N COMMERCE, SUITE G","ARDMORE","OK","73401","5803692225","Proprietary",8/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",44,47,49,60,63,54,44,39,19,59,1,82
"377636","CARTER HEALTHCARE, INC","502 N W SHERIDAN RD, SUITE 7A","LAWTON","OK","73505","5803530377","Proprietary",3/28/2001 0:00:00,"Y","Y","N","N","Y","Y",40,24,32,46,57,30,33,41,41,54,2,81
"377637","CARTER HEALTHCARE, INC","ONE WEST 36TH STREET NORTH","TULSA","OK","74106","9184254000","Proprietary",4/5/2001 0:00:00,"Y","Y","Y","Y","Y","Y",37,28,41,47,52,30,43,42,36,52,3,81
"377478","CARTER HEALTHCARE, INC","3105 S MERIDIAN","OKLAHOMA CITY","OK","73119","4059477700","Proprietary",7/3/1995 0:00:00,"Y","Y","Y","Y","Y","Y",33,30,38,44,49,28,42,36,31,57,1,81
"347042","CARTERET HOME HEALTH SERVICES","302 MEDICAL PARK COURT","MOREHEAD CITY","NC","28557","2528086081","Government - Local",11/16/1972 0:00:00,"Y","Y","Y","Y","Y","Y",44,57,53,70,58,38,62,28,27,68,1,72
"397644","CARVELL HOMECARE INC","1051 COUNTY LINE RD PO BX 436","LANSDALE","PA","19446","2159429696","Proprietary",8/8/1995 0:00:00,"Y","Y","Y","Y","Y","Y",46,47,26,63,74,71,71,7,2,91,0,97
"398013","CAS HOME HEALTH CARE","6816 CASTER AVENUE","PHILADELPHIA","PA","19149","2157224641","Proprietary",11/1/2004 0:00:00,"Y","Y","Y","N","N","Y",201,201,201,201,201,201,201,201,201,201,199,201
"458441","CASA LINDA HOMECARE INC","5555 FREDERICKSBURG ROAD SUITE # 200","SAN ANTONIO","TX","78229","2103495515","Proprietary",6/22/1995 0:00:00,"Y","Y","Y","Y","Y","Y",41,69,49,79,61,33,85,44,38,51,1,199
"247047","CASS CO PUBLIC HEALTH SERVICES","BOX 40, 400 MICHIGAN AVENUE","WALKER","MN","56484","2185471340","Government - State/County",12/4/1967 0:00:00,"Y","Y","Y","Y","N","Y",34,34,199,49,48,51,41,39,31,57,1,199
"147221","CASS COUNTY HOME HEALTH AGENCY","331 SOUTH MAIN STREET","VIRGINIA","IL","62691","2174523057","Government - State/County",3/1/1983 0:00:00,"Y","Y","Y","Y","Y","Y",30,70,53,64,55,25,44,26,23,69,0,89
"167059","CASS COUNTY MEMORIAL HOSPITAL HOMECARE HOSPICE","1500 EAST TENTH STREET","ATLANTIC","IA","50022","7122438006","Government - Local",3/16/1973 0:00:00,"Y","Y","Y","Y","Y","Y",36,37,15,42,50,22,38,26,27,70,1,66
"679085","CASSEL HEALTH SERVICES","6118 WESTLINE DRIVE","HOUSTON","TX","77036","7139889445","Proprietary",11/19/2001 0:00:00,"Y","Y","Y","Y","Y","Y",65,71,71,87,75,70,78,38,0,59,0,199
"127017","CASTLE HOME CARE","46 001 KAM HWY  SUITE 212","KANEOHE","HI","96744","8082472828","Voluntary Non Profit - Religious Affiliations",8/2/1988 0:00:00,"Y","Y","Y","Y","Y","Y",45,58,62,68,74,45,63,29,32,70,2,81
"067420","CASTLE HOME CARE","312 WILCOX, #204","CASTLE ROCK","CO","80104","3036633663","Proprietary",1/29/2002 0:00:00,"Y","Y","Y","Y","Y","Y",35,56,31,50,63,42,64,26,25,69,2,55
"347175","CASWELL COUNTY HOME HEALTH AGE","189 COUNTY PARK ROAD","YANCEYVILLE","NC","27379","3366949592","Government - Local",7/1/1988 0:00:00,"Y","Y","N","N","N","Y",39,59,34,73,54,32,60,32,27,61,3,68
"457896","CATALYST HEALTH SERVICES INC","223 WEST 25TH STREET","HOUSTON","TX","77008","7137823000","Proprietary",10/12/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,33,24,68,2,199
"347053","CATAWBA COUNTY HOME HEALTH","3070 11TH AVENUE DR. SE","HICKORY","NC","28602","8286955849","Government - Local",7/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",40,54,60,63,59,34,75,28,22,68,3,89
"417038","CATHLEEN NAUGHTON, INC.","249 WICKENDEN ST.","PROVIDENCE","RI","02903","4017519660","Proprietary",1/1/1995 0:00:00,"Y","Y","Y","Y","Y","Y",45,46,53,63,64,40,63,34,26,62,1,93
"037099","CATHOLIC COMM SERVICES IN SOUTHEASTERN ARIZONA,INC","19 HOWELL AVENUE","BISBEE","AZ","85603","5204322283","Voluntary Non Profit - Religious Affiliations",6/10/1988 0:00:00,"Y","Y","Y","N","N","Y",28,51,48,50,56,46,54,38,33,58,5,76
"337147","CATHOLIC HOME CARE","3249 ROUTE 112, BUILDING 4, SUITE 1","MEDFORD","NY","11763","6316961002","Voluntary Non Profit - Religious Affiliations",12/14/1967 0:00:00,"Y","Y","Y","Y","Y","Y",46,61,59,64,66,48,66,25,20,73,1,75
"107670","CATHOLIC HOME HEALTH SERVICES","1050 NE 125TH STREET","NORTH MIAMI","FL","33161","3058990400","Voluntary Non Profit - Religious Affiliations",10/17/2001 0:00:00,"Y","Y","Y","Y","Y","Y",50,62,59,81,75,47,71,21,23,81,1,83
"107110","CATHOLIC HOME HLTH SVCS","3075 NW 35TH AVENUE","LAUDERDALE LAKES","FL","33311","9544863660","Voluntary Non Profit - Religious Affiliations",9/1/1975 0:00:00,"Y","Y","Y","Y","Y","Y",51,61,65,78,80,56,70,24,26,76,1,89
"679216","CATHY HOME CARE LTD","7601 W SAM HOUSTON PKWY SOUTH SUITE #800","HOUSTON","TX","77072","7137798998","Proprietary",1/30/2003 0:00:00,"Y","Y","Y","Y","Y","Y",50,52,20,70,59,56,27,21,23,79,2,82
"337004","CATTARAUGUS COUNTY DEPARTMENT OF HEALTH CHHA","1 LEO MOSS DRIVE","OLEAN","NY","14760","7163738050","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",49,76,67,68,66,42,74,35,31,61,1,91
"337079","CAYUGA COUNTY CHHA","8 DILL ST","AUBURN","NY","13021","3152531301","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,53,47,55,60,32,66,28,27,70,1,77
"337047","CCH HOME CARE  PALLIATIVE SVS","990 SEVENTH NORTH STREET","LIVERPOOL","NY","13088","3156412385","Voluntary Non Profit - Private",1/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",45,61,44,61,61,34,67,32,30,64,2,98
"267067","CEDAR CO MEM HOSP HHA","MEDICAL MALL, HIGHWAY 32 & 54","EL DORADO SPRINGS","MO","64744","4178765477","Government - State/County",5/1/1978 0:00:00,"Y","Y","Y","Y","N","Y",40,60,27,80,51,28,47,30,22,64,0,96
"527303","CEDAR COMMUNITY HOME HEALTH AGENCY","5595 COUNTY ROAD Z","WEST BEND","WI","53095","2623062115","Voluntary Non Profit - Religious Affiliations",9/27/2007 0:00:00,"Y","Y","Y","Y","N","Y",30,40,49,38,51,39,64,23,36,74,2,199
"167041","CEDAR COUNTY PHNS","400 CEDAR STREET","TIPTON","IA","52772","5638862226","Government - State/County",4/28/1970 0:00:00,"Y","Y","Y","Y","N","Y",26,51,199,63,54,36,62,44,22,49,1,76
"457582","CEDAR LAKE NURSING SERVICES AND HOSPICE","104 SOUTH TERRY STREET","MALAKOFF","TX","75148","9034892043","Proprietary",12/28/1983 0:00:00,"Y","Y","Y","Y","Y","Y",47,53,53,60,73,52,60,39,31,60,1,92
"397757","CEDARS HOME HEALTH CARE SERVICES INC","4328 NORTHERN PIKE SUITE 101","MONROEVILLE","PA","15146","4123802408","Voluntary Non Profit - Private",10/26/2001 0:00:00,"Y","Y","Y","Y","Y","Y",45,63,63,60,67,42,67,33,27,64,1,95
"557731","CELEBRITY HOMECARE INC","18210 SHERMAN WAY SUITE 202","RESEDA","CA","91335","8183434001","Voluntary Non Profit - Private",5/20/1996 0:00:00,"Y","Y","Y","Y","Y","Y",55,52,50,84,81,21,74,38,7,60,0,199
"147861","CELESTIAL HOME HEALTH CARE, INC","3559 NORTH CUMBERLAND AVENUE","CHICAGO","IL","60634","7736253326","Proprietary",3/27/2006 0:00:00,"Y","Y","Y","Y","Y","Y",59,63,71,68,74,60,74,33,10,62,1,199
"397755","CELTIC HEALTHCARE INC","150 SCHARBERRY LANE","MARS","PA","16046","7246254280","Proprietary",5/17/2001 0:00:00,"Y","Y","Y","Y","Y","Y",47,59,57,66,64,40,70,32,24,65,1,85
"397047","CELTIC HEALTHCARE OF CARLISLE, INC.","220 WILSON STREET SUITE 100","CARLISLE","PA","17013","7172455600","Proprietary",7/7/1966 0:00:00,"Y","Y","Y","Y","Y","Y",52,60,64,68,66,49,77,27,23,69,2,78
"367061","CELTIC HEALTHCARE OF NE OHIO, INC","3530 BELMONT AVENUE, SUITE 7","YOUNGSTOWN","OH","44505","3308842500","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,54,58,55,43,70,34,32,63,4,78
"398069","CELTIC HEALTHCARE OF WESTMORELAND","905 SPRUCE STREET SUITE 104","IRWIN","PA","15642","8003558894","Proprietary",9/18/2007 0:00:00,"Y","Y","Y","Y","Y","Y",42,57,45,74,61,41,65,28,29,72,1,199
"377464","CENOK HEALTH CARE SERVICES","213 NW 48TH AVENUE","NORMAN","OK","73072","4054478700","Proprietary",4/14/1995 0:00:00,"Y","Y","Y","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"147455","CENTEGRA HOME HEALTH CARE","4201 MEDICAL CENTER DRIVE","MCHENRY","IL","60050","8153446602","Voluntary Non Profit - Other",9/24/1986 0:00:00,"Y","Y","Y","Y","N","Y",42,65,57,62,59,42,65,35,25,61,0,75
"067440","CENTENNIAL HOME CARE LLC","1111 W VICTORY WAY #107","CRAIG","CO","81625","9708246882","Proprietary",9/9/2004 0:00:00,"Y","Y","Y","Y","Y","Y",52,81,199,53,70,40,83,27,26,67,7,199
"157067","CENTER FOR HOSPICE AND PALLIATIVE CARE INC, THE","111 SUNNYBROOK CT","SOUTH BEND","IN","46637","5742433100","Voluntary Non Profit - Private",8/4/1980 0:00:00,"Y","Y","Y","Y","Y","Y",33,36,199,54,54,22,59,23,30,42,0,199
"337217","CENTER FOR NURSING AND REHABILITATION INC LTHHCP","596 PROSPECT PLACE","BROOKLYN","NY","11238","7183621450","Voluntary Non Profit - Private",5/23/1986 0:00:00,"Y","Y","Y","Y","Y","Y",37,71,63,199,68,51,65,60,3,37,1,199
"067065","CENTER FOR PEOPLE WITH DISABILITIES","1675 RANGE","BOULDER","CO","80301","3034428662","Voluntary Non Profit - Private",4/21/1981 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,4,199
"497278","CENTRA HEALTH HOME HEALTH SERV","3300 RIVERMONT AVE","LYNCHBURG","VA","24503","4342004111","Voluntary Non Profit - Other",9/29/1983 0:00:00,"Y","Y","Y","Y","Y","Y",44,63,42,62,66,47,62,18,16,82,1,83
"187104","CENTRAL BAPTIST HOSPITAL HHA","278 SOUTHLAND DRIVE, SUITE 140","LEXINGTON","KY","40503","8592606569","Voluntary Non Profit - Other",4/4/1985 0:00:00,"Y","Y","Y","Y","Y","Y",47,61,51,79,69,45,72,25,14,71,1,87
"507048","CENTRAL BASIN HOME HEALTH CARE","311 W THIRD AVENUE","MOSES LAKE","WA","98837","5097651856","Voluntary Non Profit - Private",11/9/1979 0:00:00,"Y","Y","N","N","Y","Y",40,57,49,51,56,34,50,21,19,71,3,77
"057002","CENTRAL COAST VNA & HOSPICE, INC","5 LOWER RAGSDALE DRIVE","MONTEREY","CA","93942","8313726668","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,53,54,61,65,44,63,21,19,76,2,73
"117023","CENTRAL GEORGIA HOME HEALTH","3780 EISENHOWER PARKWAY","MACON","GA","31206","4786335600","Voluntary Non Profit - Other",6/1/1974 0:00:00,"Y","Y","Y","Y","Y","Y",49,64,69,71,73,56,76,24,22,73,2,84
"117039","CENTRAL HH CARE, AN AMEDISYS COMPANY","2000 RIVEREDGE PARKWAY, NW","ATLANTA","GA","30328","7709538570","Proprietary",6/15/1978 0:00:00,"Y","Y","Y","Y","Y","Y",45,46,61,75,68,42,64,30,17,67,1,86
"237180","CENTRAL HOME HEALTH","20245 WEST 12 MILE ROAD, SUITE 100","SOUTHFIELD","MI","48076","2485695410","Proprietary",6/14/1985 0:00:00,"Y","Y","Y","Y","Y","Y",52,64,55,70,77,49,81,30,9,68,0,96
"117026","CENTRAL HOME HEALTH CARE, AN AMEDISYS COMPANY","1990 LAKESIDE PARKWAY, SUITE 210","TUCKER","GA","30084","7709389611","Proprietary",12/4/1975 0:00:00,"Y","Y","Y","Y","Y","Y",48,50,60,74,74,45,69,29,23,67,1,80
"117050","CENTRAL HOME HEALTH CARE, AN AMEDISYS COMPANY","6025 PROFESSIONAL PARKWAY, SUITE 300","DOUGLASVILLE","GA","30134","7709421609","Proprietary",3/13/1979 0:00:00,"Y","Y","Y","Y","Y","Y",54,59,76,84,83,63,73,34,28,63,1,84
"058273","CENTRAL HOME HEALTH CARE, INC","1016 E BROADWAY ST SUITE 205","GLENDALE","CA","91205","8185001254","Proprietary",8/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",57,66,64,86,78,31,78,31,0,66,0,199
"197555","CENTRAL HOME HEALTH OF METAIRIE, LLC","2805 ATHANIA PARKWAY SUITE A","METAIRIE","LA","70002","5048302922","Proprietary",6/11/1993 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"157576","CENTRAL HOME HEALTH SERVICES INC","5699 EAST 71ST ST  SUITE 1A","INDIANAPOLIS","IN","46220","3175858838","Proprietary",8/30/2006 0:00:00,"Y","Y","Y","Y","Y","Y",56,80,199,66,83,199,83,25,18,73,0,199
"677668","CENTRAL HOME HEALTH SERVICES OF TEXAS INCORPORATED","10303 NORTHWEST FREEWAY SUITE 512","HOUSTON","TX","77092","7134615697","Proprietary",7/5/1993 0:00:00,"Y","Y","Y","Y","N","Y",6,5,14,28,15,5,12,31,15,66,5,199
"197779","CENTRAL HOME HEALTH, LLC","302 GIROD STREET","MANDEVILLE","LA","70448","9856265504","Proprietary",9/17/2003 0:00:00,"Y","Y","Y","Y","Y","Y",53,56,52,62,67,50,60,33,11,63,1,84
"177059","CENTRAL HOMECARE AND HOSPICE INC","427 SE SECOND","NEWTON","KS","67114","3162838220","Voluntary Non Profit - Private",4/4/1978 0:00:00,"Y","Y","Y","Y","Y","Y",36,48,47,48,69,35,65,27,25,68,1,88
"197199","CENTRAL LA HOME HEALTH CARE","940 WEST BONTEMPT","MARKSVILLE","LA","71351","3182539988","Proprietary",11/20/1985 0:00:00,"Y","Y","Y","Y","N","Y",34,32,19,37,45,27,27,43,22,50,1,82
"237036","CENTRAL MICHIGAN HOME CARE","1221 SOUTH DRIVE","MOUNT PLEASANT","MI","48858","9897726785","Voluntary Non Profit - Private",10/13/1966 0:00:00,"Y","Y","Y","Y","Y","Y",44,60,62,81,68,41,73,24,25,72,2,79
"277040","CENTRAL MONTANA MC HOME HEALTH","408 WENDELL AVE","LEWISTOWN","MT","59457","4065386302","Voluntary Non Profit - Other",4/1/1985 0:00:00,"Y","Y","Y","Y","Y","Y",31,27,24,52,55,29,44,26,24,67,3,87
"368152","CENTRAL OHIO ELDERLY CARE, LLC","5900 SHARON WOODS BLVD, SUITE D","COLUMBUS","OH","43229","6145233261","Proprietary",9/21/2006 0:00:00,"Y","Y","N","N","N","Y",11,7,199,18,21,5,27,31,28,64,0,199
"368164","CENTRAL OHIO HEALTH CARE SYSTEMS, LLC","3948 EAST MAIN STREET","WHITEHALL","OH","43213","6142358096","Proprietary",12/6/2006 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"367790","CENTRAL OHIO HOME HELP AGENCY","739 SOUTH JAMES ROAD","COLUMBUS","OH","43227","6148840793","Proprietary",2/7/2002 0:00:00,"Y","Y","N","N","N","Y",199,37,199,199,43,199,19,48,29,47,0,199
