"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"497285","AUGUSTA HEALTH CARE, INC","64 SPORTS MEDICINE DRIVE","FISHERSVILLE","VA","22939","5403324900","Voluntary Non Profit - Private",3/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",36,61,60,58,57,28,68,95,27,22,39
"247217","AUGUSTANA HOME CARE","218 NORTH HOLCOMBE AVENUE","LITCHFIELD","MN","55355","3206937367","Voluntary Non Profit - Religious Affiliations",5/21/1986 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199
"527261","AURORA COM HLTH","406 TECHNOLOGY DR E  NO B","MENOMONIE","WI","54751","7152354667","Proprietary",9/19/1996 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201
"537022","AURORA HOME CARE INC","232 E 2ND STREET","CASPER","WY","82601","3072653372","Proprietary",6/23/2003 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"678267","AUSTIN HOME HEALTH CARE AGENCY","912 CAPITAL OF TEXAS HIGHWAY SUITE 350","AUSTIN","TX","78746","5123264191","Proprietary",6/12/1996 0:00:00,"Y","Y","Y","Y","Y","Y",45,54,75,65,70,42,75,95,21,11,46
"247179","AUSTIN MEDICAL CTR HC & HOSPIC","1001 FIRST DRIVE NW","AUSTIN","MN","55912","5074341415","Voluntary Non Profit - Other",11/15/1984 0:00:00,"Y","Y","Y","Y","Y","Y",28,199,199,32,39,18,69,95,38,26,199
"017801","AUTAUGA COUNTY HOME CARE","219 NORTH COURT STREET","PRATTVILLE","AL","36067","3343613753","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",32,58,68,49,62,36,67,95,34,6,43
"237461","AUTUMN RIDGE HOME HEALTH CARE","18000 WEST NINE MILE ROAD, SUITE 400A","SOUTHFIELD","MI","48075","2484764708","Proprietary",10/30/2001 0:00:00,"Y","Y","Y","Y","Y","Y",27,43,199,54,61,43,58,90,32,25,36
"167302","AUXI HEALTH SERVICES","702 SOUTH GILBERT SUITE 101","IOWA CITY","IA","52240","3193588787","Proprietary",7/20/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"167303","AUXI HEALTH SERVICES","1109 HIGHWAY 18 EAST","ALGONA","IA","50511","5152955551","Proprietary",11/3/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,44,199,199,78,37,41,199
"167309","AUXI HEALTH SERVICES","16 FIRST STREET SW","OELWEIN","IA","50662","3192835278","Proprietary",5/25/1997 0:00:00,"Y","Y","Y","Y","N","Y",23,199,199,35,70,35,199,95,42,11,199
"167312","AUXI HEALTH SERVICES","1415-A 11TH STREET","DEWITT","IA","52742","5636592661","Proprietary",5/1/1999 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,40,41,199
"167187","AUXI HEALTH SERVICES","1214 WEST JACKSON STREET","KNOXVILLE","IA","50138","6418427143","Proprietary",3/16/1987 0:00:00,"Y","Y","Y","Y","N","Y",40,63,53,62,54,35,34,94,35,23,32
"457096","AUXI HEALTHCARE SERVICES","1920 BIRDCREEK DRIVE","TEMPLE","TX","76502","2547784210","Proprietary",12/10/1980 0:00:00,"Y","N","N","N","N","Y",32,45,53,57,50,28,51,95,38,27,38
"178047","AVALON HOME HEALTH INC.","1145 W DENNIS","OLATHE","KS","66061","9137809944","Proprietary",11/13/2000 0:00:00,"Y","Y","Y","Y","N","N",31,31,199,82,67,25,83,95,35,32,49
"387148","AVAMERE HOME HEALTH CARE, LLC","25117 SW PARKWAY AVENUE, SUITE D","WILSONVILLE","OR","97070","5037832470","Proprietary",10/6/2003 0:00:00,"Y","Y","Y","Y","Y","Y",25,64,63,51,60,31,69,92,16,16,51
"557656","AVANCE HH","2190 N WINERY STE 101","FRESNO","CA","93703","5592559300","Proprietary",1/12/1996 0:00:00,"Y","Y","Y","Y","Y","Y",32,34,58,55,55,26,51,93,30,30,30
"437022","AVERA GREGORY HOME HEALTH AGEN","400 PARK STREET   BOX 408","GREGORY","SD","57533","6058358394","Voluntary Non Profit - Religious Affiliations",10/16/1984 0:00:00,"Y","Y","N","N","N","Y",28,33,60,47,51,29,60,95,19,9,28
"167120","AVERA HOLY FAMILY HOME HEALTH","826 NORTH EIGHTH STREET","ESTHERVILLE","IA","51334","7123626169","Voluntary Non Profit - Religious Affiliations",7/21/1981 0:00:00,"Y","Y","Y","Y","N","Y",25,39,199,46,47,41,60,84,32,20,23
"437023","AVERA MCKENNAN HOME CARE","1016 SOUTH CLIFF AVENUE","SIOUX FALLS","SD","57117","6053227740","Voluntary Non Profit - Religious Affiliations",10/23/1984 0:00:00,"Y","Y","Y","Y","Y","Y",34,49,67,51,60,32,67,95,15,16,30
"437041","AVERA QUEEN OF PEACE HOME HLTH","525 NORTH FOSTER","MITCHELL","SD","57301","6059952268","Voluntary Non Profit - Religious Affiliations",10/21/1992 0:00:00,"Y","Y","Y","Y","Y","Y",29,41,57,43,48,23,62,89,19,14,33
"437006","AVERA SACRED HEART HOME CARE S","501 SUMMIT","YANKTON","SD","57078","6056688327","Voluntary Non Profit - Religious Affiliations",1/1/1968 0:00:00,"Y","Y","Y","Y","Y","Y",45,49,75,61,64,43,73,95,18,13,36
"437024","AVERA ST LUKES HOME HEALTH","305 S STATE ST, PO BOX 4450","ABERDEEN","SD","57401","6056225200","Voluntary Non Profit - Religious Affiliations",11/7/1984 0:00:00,"Y","Y","Y","Y","Y","Y",33,68,60,59,49,26,62,95,23,16,27
"287071","AVERA ST. ANTHONY'S HOME HEALT","2ND & ADAMS STREET","O' NEILL","NE","68763","4023362611","Voluntary Non Profit - Religious Affiliations",7/9/1992 0:00:00,"Y","Y","Y","Y","N","Y",33,199,199,73,64,199,199,95,19,8,47
"077182","AVERY HEIGHTS HOME HEALTH AGEN","705 NEW BRITAIN AVE","HARTFORD","CT","06106","8605274663","Voluntary Non Profit - Private",10/11/1991 0:00:00,"Y","Y","Y","Y","Y","Y",34,62,199,40,54,10,199,94,22,30,33
"067228","AVRMC HOME HEALTH LA JUNTA","1100 CARSON","LA JUNTA","CO","81050","7193836500","Proprietary",4/7/1994 0:00:00,"Y","Y","Y","Y","Y","Y",49,61,199,60,71,26,64,95,34,33,199
"267585","AW HEALTH CARE","7216 BALSON AVE","SAINT LOUIS","MO","63130","3147265600","Proprietary",6/21/2004 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147640","AWAKENED ALTERNATIVES  INC.","17516 CARRIAGE WAY  SUITE B","HAZEL CREST","IL","60429","7089221336","Proprietary",5/2/1996 0:00:00,"Y","Y","Y","Y","Y","Y",31,199,199,199,52,199,64,85,28,15,199
"157472","AWAKENED ALTERNATIVES INC","2200 GRANT STREET SUITE 102","GARY","IN","46404","2199449910","Proprietary",6/26/1996 0:00:00,"Y","Y","Y","Y","Y","Y",32,35,199,57,55,25,48,93,36,12,199
"679260","AXIOM PHYSICAL THERAPY SERVICE","807 NORTH FREDONIA STREET","LONGVIEW","TX","75601","9032429900","Proprietary",4/18/2003 0:00:00,"Y","Y","Y","Y","Y","N",81,69,199,78,92,19,95,95,36,27,58
"679447","AXIS CARE GROUP HOME HEALTH SERVICES INC","6807 NORTH GOLD RIVER CIRCLE","MISSOURI CITY","TX","77459","2814031720","Proprietary",3/3/2004 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"157054","B & B INTERIM HEALTHCARE SERVICES INC","1575 E 85TH AVE","MERRILLVILLE","IN","46410","2197361135","Proprietary",12/8/1977 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,41,46,199
"058237","BABY STEPS PEDIATRICS HEALTH SERVICES","8055 W MANCHESTER AVENUE SUITE 308","PLAYA DEL REY","CA","90293","3108227837","Proprietary",1/8/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"457773","BALLINGER HOME HEALTH INC","112 SOUTH 7TH","BALLINGER","TX","76821","9153653889","Proprietary",5/13/1985 0:00:00,"Y","Y","N","N","N","Y",31,40,199,59,59,19,58,95,34,16,15
"217027","BALTO. CO. DEPT OF HEALTH","1 INVESTMENT PLACE","TOWSON","MD","21204","4108872725","Government - State/County",6/5/1967 0:00:00,"Y","Y","Y","Y","Y","Y",27,54,63,53,52,33,60,95,22,21,34
"458280","BANDERA TRI COUNTY HOME HEALTH AGENCY","117 HUGO STREET SUITE B","KERRVILLE","TX","78028","8308953100","Proprietary",1/25/1995 0:00:00,"Y","Y","Y","Y","Y","Y",43,45,70,53,74,49,75,95,28,23,38
"207008","BANGOR AREA VISITING NURSES","885 UNION STREET, SUITE 220","BANGOR","ME","04401","2079736550","Voluntary Non Profit - Private",9/21/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,45,62,47,57,36,61,94,18,15,24
"297066","BANNER CHURCHILL HOME CARE","485 WEST B STREET SUITE 101","FALLON","NV","89406","7754239353","Voluntary Non Profit - Private",2/23/1995 0:00:00,"Y","Y","Y","N","Y","Y",24,47,68,40,68,41,61,91,13,7,41
"453133","BANNER HEALTHCARE SERVICES INCORPORATED","9894 BISSONNET SUITE 387","HOUSTON","TX","77036","7132729355","Proprietary",8/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"037015","BANNER HOME CARE","1325 NORTH FIESTA BLVD, SUITE 1","GILBERT","AZ","85233","4804975535","Voluntary Non Profit - Private",12/19/1977 0:00:00,"Y","Y","Y","Y","Y","Y",36,51,66,56,64,42,66,89,20,22,49
"067147","BANNER HOME CARE GREELEY","2020 CLUBHOUSE DRIVE","GREELEY","CO","80634","9705066800","Voluntary Non Profit - Private",10/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",30,45,73,53,62,37,73,91,22,15,38
"067137","BANNER HOME CARE LOVELAND","320 NORTH CLEVELAND AVENUE","LOVELAND","CO","80537","9706694435","Voluntary Non Profit - Private",1/23/1985 0:00:00,"Y","Y","Y","Y","Y","Y",37,50,78,50,67,41,78,95,19,19,38
"287033","BANNER HOME CARE- NEBRASKA","700 EAST 1ST STREET, SUITE D","OGALLALA","NE","69153","3082844078","Voluntary Non Profit - Private",7/29/1982 0:00:00,"Y","Y","Y","Y","Y","Y",43,70,63,72,66,42,67,95,24,17,33
"057245","BANNER LASSEN HOME CARE","145 SOUTH LASSEN","SUSANVILLE","CA","96130","5302576191","Voluntary Non Profit - Private",3/24/1980 0:00:00,"Y","Y","Y","N","N","Y",46,67,75,69,66,41,73,90,32,27,57
"017156","BAPTIST CITIZENS HOME HEALTH CARE","604 STONE AVENUE","TALLADEGA","AL","35160","2567614363","Voluntary Non Profit - Religious Affiliations",8/25/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"017093","BAPTIST DEKALB HOME CARE","13280 COUNTY ROAD 51","COLLINSVILLE","AL","35961","2565242411","Voluntary Non Profit - Religious Affiliations",7/30/1992 0:00:00,"Y","Y","Y","N","Y","Y",37,57,54,29,55,36,60,94,33,23,28
"107446","BAPTIST HEALTH HOME CARE","9350 SUNSET DRIVE, SUITE 118","MIAMI","FL","33173","3055964343","Voluntary Non Profit - Private",8/6/1992 0:00:00,"Y","Y","Y","Y","Y","Y",36,55,64,67,66,40,68,95,15,14,52
"047090","BAPTIST HEALTH HOME HEALTH-LR","11900 COLONEL GLENN ROAD","LITTLE ROCK","AR","72210","5012027480","Voluntary Non Profit - Private",6/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,56,62,55,60,29,65,95,22,17,36
"377454","BAPTIST HOME CARE","7410 N 127TH E AVE","OWASSO","OK","74055","9182724694","Voluntary Non Profit - Religious Affiliations",1/17/1995 0:00:00,"Y","Y","Y","Y","Y","Y",23,37,199,35,50,14,199,92,19,20,27
"377619","BAPTIST HOME CARE (SUBUNIT)","9700 MASHBURN BLVD","OKLAHOMA CITY","OK","73162","4057202401","Voluntary Non Profit - Religious Affiliations",11/20/1998 0:00:00,"Y","Y","Y","Y","Y","Y",23,39,199,83,61,25,51,95,27,15,18
"017028","BAPTIST HOME CARE SERVICES","701 PRINCETON AVENUE","BIRMINGHAM","AL","35211","2057837900","Voluntary Non Profit - Religious Affiliations",6/1/1979 0:00:00,"Y","Y","Y","Y","Y","Y",39,54,61,60,57,43,62,91,23,15,51
"187173","BAPTIST HOME HEALTH","800 HIGHLAND AVENUE","COVINGTON","KY","41011","8594913800","Voluntary Non Profit - Religious Affiliations",7/18/2000 0:00:00,"Y","Y","Y","Y","Y","Y",35,70,199,42,35,22,82,92,21,21,47
"107006","BAPTIST HOME HEALTH CARE","9851 UNIVERSITY PARKWAY","PENSACOLA","FL","32514","8504784304","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",41,58,67,67,66,47,72,90,20,16,42
"107482","BAPTIST HOME HEALTH CARE","3563 PHILLIPS HIGHWAY, SUITE 202","JACKSONVILLE","FL","32207","9042024300","Voluntary Non Profit - Religious Affiliations",10/1/1994 0:00:00,"Y","Y","Y","Y","Y","Y",39,56,65,57,66,43,62,91,31,24,48
"047326","BAPTIST HOME HEALTH NETWORK-AR","3050 TWIN RIVERS DRIVE","ARKADELPHIA","AR","71923","5012027480","Voluntary Non Profit - Private",7/11/1985 0:00:00,"Y","Y","Y","Y","Y","Y",30,58,70,40,72,39,69,95,26,21,45
"047097","BAPTIST HOME HEALTH NETWORK-HS","1709 WEST MAIN","HEBER SPRINGS","AR","72543","5012060025","Government - State/County",8/25/1987 0:00:00,"Y","Y","Y","Y","Y","Y",37,63,63,57,60,31,65,94,18,15,45
"447450","BAPTIST HOMECARE COVINGTON","1995 HIGHWAY 51 SOUTH","COVINGTON","TN","38019","9014755416","Voluntary Non Profit - Religious Affiliations",9/26/1984 0:00:00,"Y","Y","N","N","Y","Y",49,56,65,66,66,36,72,93,28,14,47
"447270","BAPTIST HOMECARE EAST TN","7203 CHAPMAN HIGHWAY","KNOXVILLE","TN","37920","8656325711","Voluntary Non Profit - Religious Affiliations",2/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,53,66,65,60,34,68,92,27,24,52
"447444","BAPTIST HOMECARE HUNTINGDON","631 RB WILSON DR","HUNTINGDON","TN","38344","9019863220","Voluntary Non Profit - Religious Affiliations",7/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",51,61,84,66,70,46,78,87,30,12,37
"187091","BAPTIST HOSPITAL EAST HOME HEALTH AGENCY","6420 DUTCHMANS PARKWAY","LOUISVILLE","KY","40205","5024545656","Voluntary Non Profit - Religious Affiliations",2/27/1984 0:00:00,"Y","Y","Y","Y","Y","Y",33,35,65,54,60,38,64,90,24,23,44
"347204","BAPTIST HOSPITAL HOME CARE","3187 PETERS CREEK PARKWAY","WINSTON SALEM","NC","27127","3367843331","Voluntary Non Profit - Other",3/24/1994 0:00:00,"Y","Y","Y","Y","Y","Y",34,56,57,65,56,29,62,89,33,26,41
"017037","BAPTIST MED CTR HOME HLTH","301 INTERSTATE PARK","MONTGOMERY","AL","36111","3343955100","Voluntary Non Profit - Private",10/1/1981 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,63,68,60,46,66,94,29,18,49
"047128","BAPTIST MEMORIAL HOME CARE","1601 NEWCASTLE ROAD","FORREST CITY","AR","72335","8702610188","Voluntary Non Profit - Private",7/1/1991 0:00:00,"Y","Y","Y","Y","Y","Y",30,51,59,54,56,31,56,90,45,18,28
"447434","BAPTIST MEMORIAL HOME CARE","1201 BISHOP ST","UNION CITY","TN","38261","9018848617","Voluntary Non Profit - Religious Affiliations",5/22/1984 0:00:00,"Y","Y","Y","Y","Y","Y",54,62,75,73,56,41,64,95,35,21,55
"257114","BAPTIST MEMORIAL HOME CARE AND HOSPICE","126 HIGHWAY 51 NORTH","BATESVILLE","MS","38606","6625788402","Voluntary Non Profit - Religious Affiliations",12/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",37,48,66,73,58,35,61,89,25,16,51
"047135","BAPTIST MEMORIAL HOSPITAL- BLYTHEVILLE","1520 NORTH DIVISION STREET","BLYTHEVILLE","AR","72316","8708387300","Voluntary Non Profit - Religious Affiliations",5/11/1992 0:00:00,"Y","Y","N","Y","N","Y",34,40,69,71,61,36,60,91,34,29,40
"458102","BAPTIST MEMORIALS HOME HEALTH AND HOSPICE","902 NORTH MAIN","SAN ANGELO","TX","76903","3256557391","Voluntary Non Profit - Religious Affiliations",8/2/1994 0:00:00,"Y","Y","Y","Y","Y","Y",23,25,199,54,52,14,199,94,26,24,199
"447107","BAPTIST SAINT THOMAS HOMECARE","ONE VANTAGE WAY SUITE B-300","NASHVILLE","TN","37228","6152228500","Voluntary Non Profit - Religious Affiliations",1/13/1976 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,61,64,57,32,63,91,25,21,39
"458292","BAPTIST ST ANTHONYS HOME CARE","301 AMARILLO BLVD WEST SUITE 106","AMARILLO","TX","79107","8062127500","Voluntary Non Profit - Religious Affiliations",2/1/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,46,58,56,63,38,59,90,28,21,47
"447407","BAPTIST TRINITY HOMECARE","5570 MURRAY","MEMPHIS","TN","38119","9017676767","Voluntary Non Profit - Religious Affiliations",7/11/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,56,75,73,71,54,80,90,16,6,62
"237420","BARAGA CNTY HOMECARE & HOSPICE","510 MEMORIAL STREET","L ANSE","MI","49946","9065244663","Government - State/County",3/21/1997 0:00:00,"Y","Y","Y","Y","N","Y",23,69,55,48,52,32,60,89,33,15,36
"107674","BARB QUALITY CARE INC","13903 NW 67TH AVE, SUITE 310","MIAMI LAKES","FL","33014","3058215946","Proprietary",10/18/2001 0:00:00,"Y","Y","N","N","N","Y",59,53,35,32,58,15,56,95,14,9,5
"177074","BARBER COUNTY HOME HEALTH AGEN","118 EAST WASHINGTON AVENUE","MEDICINE LODGE","KS","67104","6208863120","Government - State/County",6/4/1979 0:00:00,"Y","Y","Y","Y","N","Y",30,32,199,33,51,26,65,93,38,32,27
"517800","BARBOUR COUNTY HM HLTH","23 WABASH AVENUE","PHILIPPI","WV","26416","3044573315","Government - State/County",7/1/1989 0:00:00,"Y","Y","Y","N","N","Y",52,54,68,79,59,29,62,92,43,43,32
"017803","BARBOUR COUNTY HOME CARE","25 NORTH MIDWAY STREET","CLAYTON","AL","36016","3347759044","Government - State/County",7/1/1966 0:00:00,"Y","Y","N","N","Y","Y",27,55,61,65,53,34,56,92,21,7,34
"248048","BARNABAS HEALTH CARE SERV","223 WASHINGTON STREET","BRAINERD","MN","56401","2188290901","Proprietary",10/17/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"377471","BARNES HOME HEALTH CARE, INC","10820 E 45TH ST","TULSA","OK","74146","9186100089","Proprietary",5/10/1995 0:00:00,"Y","Y","Y","Y","N","Y",56,71,75,58,76,53,75,95,30,6,50
"397119","BARNES KASSON CNTY HOSP HHS","400 TURNPIKE STREET","SUSQUEHANNA","PA","18847","5708534931","Voluntary Non Profit - Other",3/10/1976 0:00:00,"Y","Y","Y","Y","Y","Y",41,57,55,60,53,39,60,89,26,24,39
"367109","BARNESVILLE HOSPITAL HOME HEAL","639 WEST MAIN STREET","BARNESVILLE","OH","43713","7404255117","Voluntary Non Profit - Private",4/1/1969 0:00:00,"Y","Y","Y","Y","Y","Y",28,67,64,47,45,31,58,95,37,30,39
"277041","BARRETT MEM HOSP HOME CARE SVC","90 HIGHWAY 91 SO","DILLON","MT","59725","4066839221","Government - State/County",6/26/1985 0:00:00,"Y","Y","Y","Y","N","N",21,199,199,55,56,199,199,95,35,28,199
"237053","BARRY EATON DIST HEALTH DEPT","528 BEECH STREET","CHARLOTTE","MI","48813","5175412640","Government - State/County",1/1/1969 0:00:00,"Y","Y","Y","Y","Y","Y",51,63,74,68,71,33,76,89,28,27,54
"527143","BARRY HLTHCARE SVC","312 E WISCONSIN AVE","MILWAUKEE","WI","53202","4142729990","Proprietary",1/30/1985 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,50,51,199
"267106","BARTON CO HEALTH DEPT HHA","1301 EAST 12TH STREET","LAMAR","MO","64759","4176823363","Government - State/County",6/17/1982 0:00:00,"Y","Y","Y","Y","N","Y",66,84,71,59,66,37,85,95,28,28,199
"057226","BARTON MEMORIAL HOSP HHA AND HSPCE OF LAKE/VALLEY","2092 LAKE TAHOE BLVD BLDG A STE 1","SOUTH LAKE TAHOE","CA","96150","5305423171","Voluntary Non Profit - Private",2/27/1979 0:00:00,"Y","Y","Y","Y","Y","Y",55,69,78,56,77,45,86,95,22,19,55
"679399","BASEL MISSION HOME HEALTH SERVICES LLC","1615 S CLOSNER, SUITE C","MISSION","TX","78572","9563870140","Proprietary",12/30/2003 0:00:00,"Y","Y","Y","Y","N","N",32,30,29,39,45,20,42,95,14,14,19
"678333","BASIC NURSING SERVICES  INC","5411 JACKWOOD DRIVE","SAN ANTONIO","TX","78238","2107981483","Proprietary",7/16/1996 0:00:00,"Y","Y","Y","Y","Y","Y",25,37,199,199,40,28,41,95,51,25,199
"327104","BASIN HOME HEALTH INC","200 NORTH ORCHARD AVENUE","FARMINGTON","NM","87401","5053258231","Proprietary",2/23/1993 0:00:00,"Y","Y","Y","Y","Y","Y",48,49,69,66,69,55,71,95,30,23,39
"267298","BATES CO MEM HOSP HOMECARE","615 W NURSERY ST","BUTLER","MO","64730","6602007020","Government - State/County",11/26/1991 0:00:00,"Y","Y","Y","Y","Y","Y",31,57,81,58,66,35,73,95,21,6,22
"197102","BATON ROUGE HOME CARE","8490 PICARDY DRIVE, BLDG 500-B","BATON ROUGE","LA","70809","2257634665","Proprietary",11/18/1983 0:00:00,"Y","Y","Y","Y","Y","Y",39,58,61,54,59,39,60,93,31,16,43
"047801","BAXTER COUNTY HEALTH UNIT","213 EAST 6TH STREET, SUITE 40","MOUNTAIN HOME","AR","72653","8704246655","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",32,29,58,28,49,36,50,95,35,32,17
"047338","BAXTER HOSPITAL HH MARION CO","414 WEST OLD MAIN STREET","YELLVILLE","AR","72687","8704495559","Proprietary",4/25/1992 0:00:00,"Y","Y","Y","Y","Y","Y",39,45,64,48,67,36,70,94,36,27,31
"047016","BAXTER REGIONAL MEDICAL CENTER HOME HEALTH","701 BURNETT DRIVE","MOUNTAIN HOME","AR","72653","8705081790","Voluntary Non Profit - Private",10/18/1979 0:00:00,"Y","Y","Y","Y","Y","Y",33,46,64,48,60,36,66,92,25,15,43
"527225","BAY AREA  HLTH","1601 BEASER AVE","ASHLAND","WI","54806","7156829500","Proprietary",8/27/1992 0:00:00,"Y","Y","N","N","N","Y",13,199,199,34,29,28,199,91,33,35,199
"557557","BAY AREA CARE TEAM INC","2505 TARAVAL STREET","SAN FRANCISCO","CA","94116","4157530275","Proprietary",5/12/1995 0:00:00,"Y","N","N","N","N","Y",39,60,70,86,71,33,60,95,35,7,40
"387039","BAY AREA HOSPITAL HOME HEALTH","3950 SHERMAN AVENUE","NORTH BEND","OR","97459","5412695454","Government - Local",1/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",47,52,77,53,66,36,71,94,16,18,44
"237049","BAY COUNTY HEALTH DEPARTMENT","1200 WASHINGTON AVENUE","BAY CITY","MI","48706","5178954011","Government - Local",7/1/1967 0:00:00,"Y","Y","Y","Y","Y","Y",24,54,63,62,47,29,66,91,45,13,35
"237272","BAY NURSING INC","255 NORTH BAILEY STREET","ROMEO","MI","48065","8107521111","Proprietary",3/10/1995 0:00:00,"Y","Y","Y","Y","Y","Y",44,53,77,68,71,48,71,95,25,5,37
"679010","BAY VIEW HOME HEALTH SERVICES","7419 HWY 146","BAYTOWN","TX","77520","2815737000","Voluntary Non Profit - Private",11/10/2000 0:00:00,"Y","Y","N","N","Y","Y",26,199,199,56,59,28,199,95,57,42,199
"237165","BAY VISITING NURSE AND HOSPICE","1460 WEST CENTER ROAD SUITE 1","ESSEXVILLE","MI","48732","5178954700","Voluntary Non Profit - Private",11/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",34,37,65,55,58,37,65,90,28,18,47
"227466","BAYADA NURSES","270 COMMUNICATION WAY  SUITE 2","HYANNIS","MA","02601","5087788800","Proprietary",6/11/1998 0:00:00,"Y","Y","Y","Y","Y","Y",40,62,67,65,68,40,68,94,31,23,33
"217101","BAYADA NURSES","809 GLENEAGLES COURT, SUITE 204","TOWSON","MD","21286","4108230880","Proprietary",6/4/1984 0:00:00,"Y","Y","Y","Y","Y","Y",38,57,67,54,58,36,65,93,22,24,32
"037068","BAYADA NURSES","706 E BELL ROAD, SUITE 101","PHOENIX","AZ","85022","6028706364","Voluntary Non Profit - Private",2/6/1985 0:00:00,"Y","Y","Y","Y","Y","Y",31,56,56,49,53,32,56,92,19,23,25
"037213","BAYADA NURSES","6367 E TANQUE VERDE ROAD, SUITE 20","TUCSON","AZ","85715","5207218800","Proprietary",9/24/1998 0:00:00,"Y","Y","Y","Y","Y","Y",28,48,58,55,59,33,62,94,22,21,32
"087021","BAYADA NURSES","1309 VEALE ROAD","WILMINGTON","DE","19810","3025293000","Proprietary",7/1/1985 0:00:00,"Y","Y","Y","Y","N","Y",36,53,62,63,55,33,58,91,28,13,43
"397739","BAYADA NURSES","3000 MARKET STREET","PHILADELPHIA","PA","19104","2153866654","Proprietary",12/14/1999 0:00:00,"Y","Y","Y","Y","N","Y",33,59,53,56,50,49,61,88,24,31,48
"397722","BAYADA NURSES ALLENTOWN","317 SOUTH CEDAR CREST BLVD","ALLENTOWN","PA","18103","6107767000","Proprietary",8/19/1998 0:00:00,"Y","Y","Y","Y","Y","Y",33,61,74,55,54,23,63,89,17,19,37
"397770","BAYADA NURSES HARRISBURG","750 EAST PARK DRIVE","HARRISBURG","PA","17111","7175618800","Proprietary",8/21/2002 0:00:00,"Y","Y","Y","Y","Y","Y",30,35,58,45,52,29,67,90,30,26,199
"467120","BAYADA NURSES INC","32 WEST 6400 SOUTH  SUITE 101","MURRAY","UT","84107","8012688000","Proprietary",10/4/2002 0:00:00,"Y","Y","Y","Y","Y","Y",25,199,199,62,61,199,199,199,12,19,199
"067056","BAYADA NURSES INC","6000 E EVANS, BLDG 1 #031","DENVER","CO","80222","3037820900","Proprietary",12/19/1980 0:00:00,"Y","Y","Y","Y","Y","Y",32,60,50,55,58,26,56,95,19,20,33
"107724","BAYADA NURSES INC","950 TAMIAMI TRAIL #202","SARASOTA","FL","34236","9419535900","Proprietary",9/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",35,46,199,66,62,30,57,95,17,20,199
"107776","BAYADA NURSES INC","4100 WEST KENNEDY BLVD SUITE 128","TAMPA","FL","33609","8132896900","Proprietary",5/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",26,53,61,57,59,29,55,95,24,22,30
